chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	geneType	newID3
scaffold-ma1	138510870	138511573	intergenic|scaffold-ma1:138510870-138511573	intergenic	13.028056	crovir-transcript-8313	138509247	860.88332	0.399253	TRUE	1974.5	FALSE	0.123436	0.123436	0.025834	0.025834	0.001229	0.027063	0.35258	0.423378	1.608132	0.754617	NA	NonVenom	NA
scaffold-ma1	139738492	139739551	intergenic|scaffold-ma1:139738492-139739551	intergenic	25.111651	crovir-transcript-8293	139742490	164.922198	0.515212	TRUE	3468.5	FALSE	0.123436	0.123436	0.126042	0.126042	0.001229	0.127271	3.195987	0.834959	3.099683	0.800695	NA	NonVenom	NA
scaffold-ma1	143937241	143938120	intergenic|scaffold-ma1:143937241-143938120	intergenic	88.893136	crovir-transcript-8317	141702308	102.288708	0.416075	TRUE	2235372.5	FALSE	6.11e-4	6.11e-4	0	0	6.11e-4	6.11e-4	0.054269	0.083744	0.054269	0.05641	NA	NonVenom	NA
scaffold-ma1	143937241	143938120	intergenic|scaffold-ma1:143937241-143938120	intergenic	88.893136	crovir-transcript-8385	142369566	163.867912	0.818243	TRUE	1568114.5	FALSE	8.31e-4	8.31e-4	0	0	8.31e-4	8.31e-4	0.073877	0.079778	0.073877	0.043384	NA	NonVenom	NA
scaffold-ma1	143937241	143938120	intergenic|scaffold-ma1:143937241-143938120	intergenic	88.893136	crovir-transcript-8362	145715625	148.684926	0.555626	TRUE	1777944.5	FALSE	7.45e-4	7.45e-4	0	0	7.45e-4	7.45e-4	0.066231	0.110958	0.066231	0.063372	NA	NonVenom	NA
scaffold-ma1	145650631	145650870	intergenic|scaffold-ma1:145650631-145650870	intergenic	2.998294	crovir-transcript-8362	145715625	148.684926	0.555626	TRUE	64874.5	FALSE	0.013277	0.013277	0.010772	0.010772	0.001229	0.012002	0.035984	0.060285	0.039809	0.038091	NA	NonVenom	NA
scaffold-ma1	145650929	145651242	intergenic|scaffold-ma1:145650929-145651242	intergenic	3.590018	crovir-transcript-8362	145715625	148.684926	0.555626	TRUE	64539.5	FALSE	0.013337	0.013337	0.010772	0.010772	0.001229	0.012002	0.043086	0.072183	0.047881	0.045814	NA	NonVenom	NA
scaffold-ma1	147381976	147382380	intergenic|scaffold-ma1:147381976-147382380	intergenic	4.652662	crovir-transcript-8377	147394961	103.755213	0.553349	TRUE	12783	FALSE	0.054553	0.054553	0.023236	0.023236	0.001229	0.024465	0.113828	0.109432	0.253818	0.11719	NA	NonVenom	NA
scaffold-ma1	147386679	147386818	intergenic|scaffold-ma1:147386679-147386818	intergenic	2.023455	crovir-transcript-8377	147394961	103.755213	0.553349	TRUE	8212.5	FALSE	0.080164	0.080164	0.03433	0.03433	0.001229	0.03556	0.071953	0.069175	0.162209	0.074893	NA	NonVenom	NA
scaffold-ma1	147389776	147389973	intergenic|scaffold-ma1:147389776-147389973	intergenic	3.901215	crovir-transcript-8377	147394961	103.755213	0.553349	TRUE	5086.5	FALSE	0.121608	0.121608	0.03433	0.03433	0.001229	0.03556	0.138726	0.133368	0.474419	0.219044	NA	NonVenom	NA
scaffold-ma1	147412843	147413772	intergenic|scaffold-ma1:147412843-147413772	intergenic	8.961424	crovir-transcript-8377	147394961	103.755213	0.553349	TRUE	18346.5	FALSE	0.039839	0.039839	0.015059	0.015059	0.001229	0.016288	0.145965	0.140328	0.357015	0.164837	NA	NonVenom	NA
scaffold-ma1	151677565	151678326	genic|scaffold-ma1:151677565-151678326	genic	12.661153	crovir-transcript-8449	151703994	156.905023	0.746463	TRUE	26048.5	FALSE	0.029368	0.029368	0.013369	0.013369	0.001229	0.014598	0.184827	0.062927	0.371834	0.103317	NA	NonVenom	NA
scaffold-ma1	152518548	152519169	intergenic|scaffold-ma1:152518548-152519169	intergenic	15.892427	crovir-transcript-8475	152742669	138.59273	0.880306	TRUE	223810.5	FALSE	0.004521	0.004521	0.008173	0.008173	0.001229	0.009402	0.149426	0.09739	0.071848	0.031446	NA	NonVenom	NA
scaffold-ma1	152582822	152583288	intergenic|scaffold-ma1:152582822-152583288	intergenic	7.786185	crovir-transcript-8475	152742669	138.59273	0.880306	TRUE	159614	FALSE	0.006067	0.006067	0.008955	0.008955	0.001229	0.010184	0.079292	0.05168	0.047236	0.020674	NA	NonVenom	NA
scaffold-ma1	154704527	154705250	intergenic|scaffold-ma1:154704527-154705250	intergenic	15.334253	crovir-transcript-8463	154762865	121.143288	0.261614	TRUE	57976.5	FALSE	0.014642	0.014642	0.011357	0.011357	0.001229	0.012586	0.192994	0.208844	0.224517	0.109713	NA	NonVenom	NA
scaffold-ma1	154704527	154705250	intergenic|scaffold-ma1:154704527-154705250	intergenic	15.334253	crovir-transcript-8460	154768203	912.927973	0.942612	TRUE	63314.5	FALSE	0.013562	0.013562	0.006943	0.006943	0.001229	0.008172	0.125316	0.100137	0.207955	0.098742	NA	NonVenom	NA
scaffold-ma1	154816711	154817459	intergenic|scaffold-ma1:154816711-154817459	intergenic	9.713379	crovir-transcript-8460	154768203	912.927973	0.942612	TRUE	48882	FALSE	0.016985	0.016985	0.016558	0.016558	0.001229	0.017787	0.172774	0.138059	0.164977	0.078335	NA	NonVenom	NA
scaffold-ma1	155432200	155432558	intergenic|scaffold-ma1:155432200-155432558	intergenic	5.512941	crovir-transcript-8495	155431008	181.343422	0.992045	TRUE	1371	FALSE	0.123436	0.123436	0.046438	0.046438	0.001229	0.047667	0.262785	0.132943	0.680496	0.168389	NA	NonVenom	NA
scaffold-ma1	160708341	160708958	intergenic|scaffold-ma1:160708341-160708958	intergenic	20.343622	crovir-transcript-8549	160675081	332.535458	0.360387	TRUE	33568.5	FALSE	0.023553	0.023553	0.028693	0.028693	0.001229	0.029922	0.608719	0.334014	0.479157	0.265293	NA	NonVenom	NA
scaffold-ma1	160708341	160708958	intergenic|scaffold-ma1:160708341-160708958	intergenic	20.343622	crovir-transcript-8553	160706679	447.444357	0.625129	TRUE	1970.5	FALSE	0.123436	0.123436	0.136223	0.136223	0.001229	0.137452	2.796268	0.67067	2.511136	0.595301	NA	NonVenom	NA
scaffold-ma1	160708341	160708958	intergenic|scaffold-ma1:160708341-160708958	intergenic	20.343622	crovir-transcript-8547	160712434	447.55947	0.726969	TRUE	3784.5	FALSE	0.123436	0.123436	0.136223	0.136223	0.001229	0.137452	2.796268	0.774772	2.511136	0.573711	NA	NonVenom	NA
scaffold-ma1	169417465	169417784	intergenic|scaffold-ma1:169417465-169417784	intergenic	3.110418	crovir-transcript-8573	169423774	9464.371478	0.73541	TRUE	6149.5	FALSE	0.103103	0.103103	0.047429	0.047429	0.001229	0.048658	0.151346	0.124511	0.320692	0.200192	NA	Venom	PER1_cvt8573-CRISP_1
scaffold-ma1	169556765	169557721	intergenic|scaffold-ma1:169556765-169557721	intergenic	37.533752	crovir-transcript-8573	169423774	9464.371478	0.73541	TRUE	133469	FALSE	0.007088	0.007088	0.005805	0.005805	0.001229	0.007034	0.264019	0.217207	0.266048	0.166081	NA	Venom	PER2_cvt8573-CRISP_1
scaffold-ma1	169556765	169557721	intergenic|scaffold-ma1:169556765-169557721	intergenic	37.533752	crovir-transcript-8572	169434958	3671.929113	0.488249	TRUE	122285	FALSE	0.007649	0.007649	0	0	0.001229	0.001229	0.046136	0.06416	0.287095	0.203749	NA	NonVenom	PER2_cvt8573-CRISP_1
scaffold-ma1	169556765	169557721	intergenic|scaffold-ma1:169556765-169557721	intergenic	37.533752	crovir-transcript-8578	169537709	188.891776	0.784721	TRUE	19534	FALSE	0.037724	0.037724	0.001603	0.001603	0.001229	0.002832	0.106292	0.075661	1.41591	0.352329	NA	NonVenom	PER2_cvt8573-CRISP_1
scaffold-ma1	169696262	169697612	intergenic|scaffold-ma1:169696262-169697612	intergenic	12.379115	crovir-transcript-8572	169434958	3671.929113	0.488249	TRUE	261979	FALSE	0.003942	0.003942	0.003743	0.003743	0.001229	0.004972	0.061546	0.08559	0.0488	0.034633	NA	NonVenom	NA
scaffold-ma1	169696262	169697612	intergenic|scaffold-ma1:169696262-169697612	intergenic	12.379115	crovir-transcript-8578	169537709	188.891776	0.784721	TRUE	159228	FALSE	0.006079	0.006079	0.00889	0.00889	0.001229	0.010119	0.12527	0.08917	0.075258	0.018727	NA	NonVenom	NA
scaffold-ma1	170373150	170373768	intergenic|scaffold-ma1:170373150-170373768	intergenic	14.155179	crovir-transcript-8620	170295660	179.23428	0.902654	TRUE	77799	FALSE	0.011336	0.011336	0.006578	0.006578	0.001229	0.007807	0.110515	0.084858	0.160467	0.073435	NA	NonVenom	NA
scaffold-ma1	170441480	170441986	intergenic|scaffold-ma1:170441480-170441986	intergenic	13.246393	crovir-transcript-8620	170295660	179.23428	0.902654	TRUE	146073	FALSE	0.006553	0.006553	0.008529	0.008529	0.001229	0.009758	0.12926	0.099251	0.086804	0.039724	NA	NonVenom	NA
scaffold-ma1	171405090	171405605	intergenic|scaffold-ma1:171405090-171405605	intergenic	7.473219	crovir-transcript-8602	171404035	194.035723	0.540111	TRUE	1312.5	FALSE	0.123436	0.123436	0.05998	0.05998	0.001229	0.06121	0.457433	0.444929	0.922465	0.422366	NA	NonVenom	NA
scaffold-ma1	175198517	175198771	genic|scaffold-ma1:175198517-175198771	genic	3.218864	crovir-transcript-8646	175196576	518.387106	0.98166	TRUE	2068	FALSE	0.123436	0.123436	0.080114	0.080114	0.001229	0.081343	0.261832	0.133334	0.397324	0.145124	NA	NonVenom	NA
scaffold-ma1	178507210	178507398	genic|scaffold-ma1:178507210-178507398	genic	3.183734	crovir-transcript-8658	178506236	577.72626	0.926277	TRUE	1068	FALSE	0.123436	0.123436	0.082981	0.082981	0.001229	0.084211	0.268104	0.109116	0.392988	0.121378	NA	NonVenom	NA
scaffold-ma1	178508722	178508984	genic|scaffold-ma1:178508722-178508984	genic	3.1917	crovir-transcript-8658	178506236	577.72626	0.926277	TRUE	2617	FALSE	0.123436	0.123436	0.082981	0.082981	0.001229	0.084211	0.268775	0.109389	0.393971	0.121681	NA	NonVenom	NA
scaffold-ma1	179080252	179080985	intergenic|scaffold-ma1:179080252-179080985	intergenic	18.79144	crovir-transcript-8686	179119157	260.594489	0.840104	TRUE	38538.5	FALSE	0.020887	0.020887	0.009669	0.009669	0.001229	0.010898	0.204786	0.111965	0.392503	0.124586	NA	NonVenom	NA
scaffold-ma1	179080252	179080985	intergenic|scaffold-ma1:179080252-179080985	intergenic	18.79144	crovir-transcript-8687	179161557	377.873925	0.341653	TRUE	80938.5	FALSE	0.010953	0.010953	0.00218	0.00218	0.001229	0.003409	0.064069	0.05254	0.205817	0.090731	NA	NonVenom	NA
scaffold-ma1	179120132	179120415	intergenic|scaffold-ma1:179120132-179120415	intergenic	3.951112	crovir-transcript-8687	179161557	377.873925	0.341653	TRUE	41283.5	FALSE	0.019674	0.019674	0.030178	0.030178	0.001229	0.031407	0.124093	0.101765	0.077733	0.034267	NA	NonVenom	NA
scaffold-ma1	179146286	179147081	genic|scaffold-ma1:179146286-179147081	genic	16.420166	crovir-transcript-8686	179119157	260.594489	0.840104	TRUE	27526.5	FALSE	0.027991	0.027991	0.010978	0.010978	0.001229	0.012207	0.200437	0.109588	0.459623	0.14589	NA	NonVenom	NA
scaffold-ma1	179146286	179147081	genic|scaffold-ma1:179146286-179147081	genic	16.420166	crovir-transcript-8687	179161557	377.873925	0.341653	TRUE	14873.5	FALSE	0.047819	0.047819	0.009283	0.009283	0.001229	0.010512	0.172609	0.141551	0.785189	0.346139	NA	NonVenom	NA
scaffold-ma1	179616570	179617337	intergenic|scaffold-ma1:179616570-179617337	intergenic	23.575743	crovir-transcript-8735	179746065	737.731912	0.497905	TRUE	129111.5	FALSE	0.007296	0.007296	0.009691	0.009691	0.001229	0.01092	0.257447	0.118977	0.172006	0.053417	NA	NonVenom	NA
scaffold-ma1	179753467	179754152	intergenic|scaffold-ma1:179753467-179754152	intergenic	15.932473	crovir-transcript-8735	179746065	737.731912	0.497905	TRUE	7744.5	FALSE	0.084362	0.084362	0.054837	0.054837	0.001229	0.056066	0.893275	0.41282	1.3441	0.41741	NA	NonVenom	NA
scaffold-ma1	179758256	179758902	intergenic|scaffold-ma1:179758256-179758902	intergenic	10.654538	crovir-transcript-8735	179746065	737.731912	0.497905	TRUE	12514	FALSE	0.055572	0.055572	0.009114	0.009114	0.001229	0.010343	0.110204	0.05093	0.592095	0.183875	NA	NonVenom	NA
scaffold-ma1	180295850	180296015	genic|scaffold-ma1:180295850-180296015	genic	5.466285	crovir-transcript-8760	180297782	1089.208565	0.999939	TRUE	1849.5	FALSE	0.123436	0.123436	0.052352	0.052352	0.001229	0.053581	0.292891	0.057553	0.674737	0.071291	NA	NonVenom	NA
scaffold-ma1	180328265	180328858	intergenic|scaffold-ma1:180328265-180328858	intergenic	11.470326	crovir-transcript-8760	180297782	1089.208565	0.999939	TRUE	30779.5	FALSE	0.025399	0.025399	0.030916	0.030916	0.001229	0.032145	0.368714	0.072452	0.291338	0.030782	NA	NonVenom	NA
scaffold-ma1	180393513	180394401	intergenic|scaffold-ma1:180393513-180394401	intergenic	21.467533	crovir-transcript-8758	180405494	199.149569	0.83051	TRUE	11537	FALSE	0.059644	0.059644	0.013822	0.013822	0.001229	0.015051	0.323115	0.063838	1.280413	0.146775	NA	NonVenom	NA
scaffold-ma1	180402569	180403005	intergenic|scaffold-ma1:180402569-180403005	intergenic	7.673878	crovir-transcript-8758	180405494	199.149569	0.83051	TRUE	2707	FALSE	0.123436	0.123436	0.12829	0.12829	0.001229	0.129519	0.993915	0.196368	0.947233	0.108582	NA	NonVenom	NA
scaffold-ma1	180409755	180410021	genic|scaffold-ma1:180409755-180410021	genic	4.073447	crovir-transcript-8758	180405494	199.149569	0.83051	TRUE	4394	FALSE	0.123436	0.123436	0.12829	0.12829	0.001229	0.129519	0.52759	0.104236	0.50281	0.057638	NA	NonVenom	NA
scaffold-ma1	180411110	180411374	genic|scaffold-ma1:180411110-180411374	genic	8.202811	crovir-transcript-8758	180405494	199.149569	0.83051	TRUE	5748	FALSE	0.109339	0.109339	0.045364	0.045364	0.001229	0.046593	0.382194	0.07551	0.896889	0.102811	NA	NonVenom	NA
scaffold-ma1	180411898	180412255	genic|scaffold-ma1:180411898-180412255	genic	8.642955	crovir-transcript-8758	180405494	199.149569	0.83051	TRUE	6582.5	FALSE	0.097177	0.097177	0.045364	0.045364	0.001229	0.046593	0.402702	0.079562	0.839897	0.096278	NA	NonVenom	NA
scaffold-ma1	180414725	180415040	genic|scaffold-ma1:180414725-180415040	genic	5.71406	crovir-transcript-8758	180405494	199.149569	0.83051	TRUE	9388.5	FALSE	0.071355	0.071355	0.045364	0.045364	0.001229	0.046593	0.266236	0.0526	0.407725	0.046738	NA	NonVenom	NA
scaffold-ma1	180455854	180456650	intergenic|scaffold-ma1:180455854-180456650	intergenic	13.918216	crovir-transcript-8758	180405494	199.149569	0.83051	TRUE	50758	FALSE	0.016437	0.016437	0.029657	0.029657	0.001229	0.030886	0.429879	0.084931	0.228775	0.026225	NA	NonVenom	NA
scaffold-ma1	181066860	181067315	genic|scaffold-ma1:181066860-181067315	genic	2.896376	crovir-transcript-8709	181063718	388.569256	0.885772	TRUE	3369.5	FALSE	0.123436	0.123436	0.056388	0.056388	0.001229	0.057617	0.166881	0.080416	0.357517	0.09646	NA	NonVenom	NA
scaffold-ma1	181103346	181103590	genic|scaffold-ma1:181103346-181103590	genic	3.080886	crovir-transcript-8713	181106427	5592.213852	0.990648	TRUE	2959	FALSE	0.123436	0.123436	0.066303	0.066303	0.001229	0.067532	0.208058	0.068296	0.380292	0.088137	NA	NonVenom	NA
scaffold-ma1	185467124	185467505	intergenic|scaffold-ma1:185467124-185467505	intergenic	1.979408	crovir-transcript-8779	185473146	1327.234607	0.846238	TRUE	5831.5	FALSE	0.107976	0.107976	0.097413	0.097413	0.001229	0.098642	0.195254	0.314655	0.213729	0.243653	NA	NonVenom	NA
scaffold-ma1	186460897	186461051	intergenic|scaffold-ma1:186460897-186461051	intergenic	25.955043	crovir-transcript-8779	185473146	1327.234607	0.846238	TRUE	987828	FALSE	0.001242	0.001242	0	0	0.001229	0.001229	0.031904	0.051414	0.032246	0.03676	NA	NonVenom	NA
scaffold-ma1	190860429	190860702	intergenic|scaffold-ma1:190860429-190860702	intergenic	3.987306	crovir-transcript-8787	190869086	120.71153	0.789701	TRUE	8520.5	FALSE	0.077638	0.077638	0.043133	0.043133	0.001229	0.044362	0.176886	0.098637	0.309565	0.134113	NA	NonVenom	NA
scaffold-ma1	190870271	190870755	intergenic|scaffold-ma1:190870271-190870755	intergenic	9.790904	crovir-transcript-8787	190869086	120.71153	0.789701	TRUE	1427	FALSE	0.123436	0.123436	0.093832	0.093832	0.001229	0.095061	0.930738	0.519008	1.208551	0.523582	NA	NonVenom	NA
scaffold-ma1	190874272	190874567	intergenic|scaffold-ma1:190874272-190874567	intergenic	3.796877	crovir-transcript-8787	190869086	120.71153	0.789701	TRUE	5333.5	FALSE	0.116694	0.116694	0.093832	0.093832	0.001229	0.095061	0.360937	0.201269	0.443074	0.191954	NA	NonVenom	NA
scaffold-ma1	192682813	192682999	intergenic|scaffold-ma1:192682813-192682999	intergenic	2.803968	crovir-transcript-8843	192682023	1336.465961	0.712759	TRUE	883	FALSE	0.123436	0.123436	0.075572	0.075572	0.001229	0.076802	0.215349	0.155357	0.346111	0.163384	NA	NonVenom	NA
scaffold-ma1	194260519	194260934	intergenic|scaffold-ma1:194260519-194260934	intergenic	109.526435	crovir-transcript-8843	192682023	1336.465961	0.712759	TRUE	1578703.5	FALSE	8.26e-4	8.26e-4	0	0	8.26e-4	8.26e-4	0.090494	0.065284	0.090494	0.042718	NA	NonVenom	NA
scaffold-ma1	194260519	194260934	intergenic|scaffold-ma1:194260519-194260934	intergenic	109.526435	crovir-transcript-8814	194830768	102.372099	0.819579	TRUE	570041.5	FALSE	0.002004	0.002004	0	0	0.001229	0.001229	0.134629	0.073127	0.219534	0.074454	NA	NonVenom	NA
scaffold-ma1	194821669	194822176	genic|scaffold-ma1:194821669-194822176	genic	7.065129	crovir-transcript-8814	194830768	102.372099	0.819579	TRUE	8845.5	FALSE	0.07515	0.07515	0.01643	0.01643	0.001229	0.017659	0.124762	0.067767	0.530946	0.180069	NA	NonVenom	NA
scaffold-ma1	201106145	201106381	genic|scaffold-ma1:201106145-201106381	genic	5.190856	crovir-transcript-8882	201104522	157.16766	0.999636	TRUE	1741	FALSE	0.123436	0.123436	0.034844	0.034844	0.001229	0.036073	0.187249	0.073611	0.640739	0.088726	NA	NonVenom	NA
scaffold-ma1	201125053	201126070	intergenic|scaffold-ma1:201125053-201126070	intergenic	20.419377	crovir-transcript-8882	201104522	157.16766	0.999636	TRUE	21039.5	FALSE	0.035364	0.035364	0.007839	0.007839	0.001229	0.009069	0.185176	0.072796	0.722113	0.099995	NA	NonVenom	NA
scaffold-ma1	204658531	204658983	genic|scaffold-ma1:204658531-204658983	genic	3.532667	crovir-transcript-8898	204655764	130.486906	0.704864	TRUE	2993	FALSE	0.123436	0.123436	0.05701	0.05701	0.001229	0.05824	0.205741	0.358987	0.436058	0.381524	NA	NonVenom	NA
scaffold-ma1	204884075	204884652	intergenic|scaffold-ma1:204884075-204884652	intergenic	9.60744	crovir-transcript-8900	204687174	175.650809	0.279498	TRUE	197189.5	FALSE	0.005047	0.005047	0.003337	0.003337	0.001229	0.004567	0.043874	0.078002	0.048493	0.05851	NA	NonVenom	NA
scaffold-ma1	206423704	206423990	intergenic|scaffold-ma1:206423704-206423990	intergenic	2.529077	crovir-transcript-8949	206420237	510.445355	0.130959	TRUE	3610	FALSE	0.123436	0.123436	0.081778	0.081778	0.001229	0.083008	0.209932	0.213543	0.312179	0.189055	NA	NonVenom	NA
scaffold-ma1	206427496	206427632	intergenic|scaffold-ma1:206427496-206427632	intergenic	1.755724	crovir-transcript-8949	206420237	510.445355	0.130959	TRUE	7327	FALSE	0.088529	0.088529	0.081778	0.081778	0.001229	0.083008	0.145738	0.148245	0.155432	0.094129	NA	NonVenom	NA
scaffold-ma1	206429374	206429621	intergenic|scaffold-ma1:206429374-206429621	intergenic	1.15544	crovir-transcript-8949	206420237	510.445355	0.130959	TRUE	9260.5	FALSE	0.072212	0.072212	0.081778	0.081778	0.001229	0.083008	0.09591	0.09756	0.083437	0.050529	NA	NonVenom	NA
scaffold-ma1	207694915	207695091	intergenic|scaffold-ma1:207694915-207695091	intergenic	2.254782	crovir-transcript-8957	207711087	115.87261	0.908727	TRUE	16084	FALSE	0.044672	0.044672	0.038462	0.038462	0.001229	0.039691	0.089495	0.061724	0.100726	0.034916	NA	NonVenom	NA
scaffold-ma1	207699597	207699728	intergenic|scaffold-ma1:207699597-207699728	intergenic	2.135119	crovir-transcript-8957	207711087	115.87261	0.908727	TRUE	11424.5	FALSE	0.060155	0.060155	0.038462	0.038462	0.001229	0.039691	0.084745	0.058449	0.128438	0.044522	NA	NonVenom	NA
scaffold-ma1	207712971	207713542	genic|scaffold-ma1:207712971-207713542	genic	2.16163	crovir-transcript-8957	207711087	115.87261	0.908727	TRUE	2169.5	FALSE	0.123436	0.123436	0.035626	0.035626	0.001229	0.036855	0.079668	0.054947	0.266823	0.092492	NA	NonVenom	NA
scaffold-ma1	207721698	207722173	genic|scaffold-ma1:207721698-207722173	genic	4.185069	crovir-transcript-8957	207711087	115.87261	0.908727	TRUE	10848.5	FALSE	0.062924	0.062924	0.026746	0.026746	0.001229	0.027976	0.117079	0.08075	0.26334	0.091285	NA	NonVenom	NA
scaffold-ma1	207974550	207975097	intergenic|scaffold-ma1:207974550-207975097	intergenic	10.426241	crovir-transcript-8923	207976016	165.365254	0.69363	TRUE	1192.5	FALSE	0.123436	0.123436	0.020614	0.020614	0.001229	0.021843	0.227745	0.2315	1.286974	0.602244	NA	NonVenom	NA
scaffold-ma1	208507833	208508601	intergenic|scaffold-ma1:208507833-208508601	intergenic	13.97713	crovir-transcript-8923	207976016	165.365254	0.69363	TRUE	532201	FALSE	0.002128	0.002128	0.003867	0.003867	0.001229	0.005096	0.071233	0.072407	0.029741	0.013917	NA	NonVenom	NA
scaffold-ma1	209941473	209941737	genic|scaffold-ma1:209941473-209941737	genic	2.303805	crovir-transcript-8937	209938044	3271.922435	0.89063	TRUE	3561	FALSE	0.123436	0.123436	0.127157	0.127157	0.001229	0.128386	0.295777	0.109555	0.284373	0.093753	NA	NonVenom	NA
scaffold-ma1	209942066	209942208	genic|scaffold-ma1:209942066-209942208	genic	1.928348	crovir-transcript-8937	209938044	3271.922435	0.89063	TRUE	4093	FALSE	0.123436	0.123436	0.127157	0.127157	0.001229	0.128386	0.247573	0.091701	0.238028	0.078474	NA	NonVenom	NA
scaffold-ma1	210344073	210344516	intergenic|scaffold-ma1:210344073-210344516	intergenic	7.851376	crovir-transcript-8973	210348815	111.266903	0.538349	TRUE	4520.5	FALSE	0.123436	0.123436	0.074555	0.074555	0.001229	0.075784	0.595011	0.343073	0.969143	0.326049	NA	NonVenom	NA
scaffold-ma1	210449811	210450382	intergenic|scaffold-ma1:210449811-210450382	intergenic	11.354313	crovir-transcript-8973	210348815	111.266903	0.538349	TRUE	101281.5	FALSE	0.009012	0.009012	0.007774	0.007774	0.001229	0.009004	0.102229	0.058944	0.102322	0.034424	NA	NonVenom	NA
scaffold-ma1	210449811	210450382	intergenic|scaffold-ma1:210449811-210450382	intergenic	11.354313	crovir-transcript-8977	210439923	108.295923	0.398615	TRUE	10173.5	FALSE	0.06654	0.06654	0.007281	0.007281	0.001229	0.00851	0.096629	0.100795	0.75552	0.274077	NA	NonVenom	NA
scaffold-ma1	210452592	210453075	intergenic|scaffold-ma1:210452592-210453075	intergenic	12.881372	crovir-transcript-8973	210348815	111.266903	0.538349	TRUE	104018.5	FALSE	0.008805	0.008805	0.007774	0.007774	0.001229	0.009004	0.115978	0.066871	0.113421	0.038158	NA	NonVenom	NA
scaffold-ma1	210452592	210453075	intergenic|scaffold-ma1:210452592-210453075	intergenic	12.881372	crovir-transcript-8977	210439923	108.295923	0.398615	TRUE	12910.5	FALSE	0.054084	0.054084	0.007281	0.007281	0.001229	0.00851	0.109625	0.114351	0.696681	0.252732	NA	NonVenom	NA
scaffold-ma1	211259027	211259448	genic|scaffold-ma1:211259027-211259448	genic	15.808233	crovir-transcript-8992	211405867	139.95916	0.454333	TRUE	146629.5	FALSE	0.006531	0.006531	0.002884	0.002884	0.001229	0.004113	0.065019	0.061026	0.10325	0.035027	NA	NonVenom	NA
scaffold-ma1	211410631	211411271	intergenic|scaffold-ma1:211410631-211411271	intergenic	12.395691	crovir-transcript-8992	211405867	139.95916	0.454333	TRUE	5084	FALSE	0.12166	0.12166	0.005783	0.005783	0.001229	0.007012	0.086919	0.081581	1.508062	0.511608	NA	NonVenom	NA
scaffold-ma1	228693582	228693695	intergenic|scaffold-ma1:228693582-228693695	intergenic	0.332093	crovir-transcript-9130	228691841	130.143024	0.75545	TRUE	1797.5	FALSE	0.123436	0.123436	0.157917	0.157917	0.001229	0.159146	0.052851	0.05416	0.040992	0.036019	NA	NonVenom	NA
scaffold-ma1	230001694	230002036	intergenic|scaffold-ma1:230001694-230002036	intergenic	16.798602	crovir-transcript-9133	229777012	208.389708	0.465446	TRUE	224853	FALSE	0.004503	0.004503	0	0	0.001229	0.001229	0.020649	0.052703	0.075638	0.14365	NA	NonVenom	NA
scaffold-ma1	230001694	230002036	intergenic|scaffold-ma1:230001694-230002036	intergenic	16.798602	crovir-transcript-9132	229781830	116.525086	0.453726	TRUE	220035	FALSE	0.004588	0.004588	0	0	0.001229	0.001229	0.020649	0.052449	0.077077	0.145242	NA	NonVenom	NA
scaffold-ma1	231448489	231448939	intergenic|scaffold-ma1:231448489-231448939	intergenic	3.050592	crovir-transcript-9233	231452940	2054.621449	0.667699	TRUE	4226	FALSE	0.123436	0.123436	0.101724	0.101724	0.001229	0.102953	0.314067	0.140436	0.376553	0.10718	NA	NonVenom	NA
scaffold-ma1	231451071	231451354	intergenic|scaffold-ma1:231451071-231451354	intergenic	5.444073	crovir-transcript-9233	231452940	2054.621449	0.667699	TRUE	1727.5	FALSE	0.123436	0.123436	0.101724	0.101724	0.001229	0.102953	0.560483	0.250621	0.671995	0.191273	NA	NonVenom	NA
scaffold-ma1	231451727	231452088	intergenic|scaffold-ma1:231451727-231452088	intergenic	3.003371	crovir-transcript-9233	231452940	2054.621449	0.667699	TRUE	1032.5	FALSE	0.123436	0.123436	0.101724	0.101724	0.001229	0.102953	0.309205	0.138262	0.370724	0.105521	NA	NonVenom	NA
scaffold-ma1	231464285	231464764	genic|scaffold-ma1:231464285-231464764	genic	7.482001	crovir-transcript-9233	231452940	2054.621449	0.667699	TRUE	11584.5	FALSE	0.059431	0.059431	0.020961	0.020961	0.001229	0.02219	0.166026	0.074239	0.444665	0.126567	NA	NonVenom	NA
scaffold-ma1	232079694	232080004	intergenic|scaffold-ma1:232079694-232080004	intergenic	2.47272	crovir-transcript-9210	232077437	392.184777	0.551041	TRUE	2412	FALSE	0.123436	0.123436	0.070122	0.070122	0.001229	0.071351	0.176432	0.226997	0.305223	0.258711	NA	NonVenom	NA
scaffold-ma1	232598232	232598723	intergenic|scaffold-ma1:232598232-232598723	intergenic	4.653871	crovir-transcript-9171	232599708	4273.194233	0.728609	TRUE	1230.5	FALSE	0.123436	0.123436	0.078981	0.078981	0.001229	0.08021	0.373286	0.274322	0.574455	0.319327	NA	NonVenom	NA
