"","Lvr_11","Lvr_4","ODPE_1","Panc_1","Pnc_11","Pnc_4","RVG_11","RVG_4","Stom_1"
"PATJ_crovir-transcript-5961",3.78850161301803,3.12831535210855,4.01238094770446,3.12831535210855,4.05860235942908,3.98331321376089,3.9045190549587,4.54523853655389,5.32819191437879
"PATJ_crovir-transcript-5962",7.71402720948408,5.90495098598098,6.77323183261943,6.7323245880848,5.67578896871047,5.83945324628103,6.75726217142484,7.12834185365292,7.9611642933925
"PATJ_crovir-transcript-5963",4.84841733553478,3.12831535210855,4.14408243369286,4.76641774604019,3.12831535210855,4.32098396834844,5.11823323645496,5.12833337319798,6.88692373861132
"LOC103048411_crovir-transcript-5964",3.12831535210855,3.58258617158208,4.45295373177185,3.12831535210855,3.12831535210855,3.12831535210855,4.58672611979261,4.43915633312759,6.31426395324521
"NFIA_crovir-transcript-5965",5.48078564720328,5.5371949563594,8.26944912749708,5.20593690416076,4.76686024192147,4.94568183283563,8.40692463582832,8.36914813136421,5.80321872674002
"LOC103058962_crovir-transcript-5967",4.25309102927022,3.12831535210855,4.45295373177185,6.01492525791358,5.19902840418558,4.94568183283563,4.67301951367941,4.25611952014712,4.42609095777114
"HOOK1_crovir-transcript-5968",5.08162097592705,4.5792652090294,4.75949878198965,4.03664056949698,4.05860235942908,3.12831535210855,5.28005585533678,4.54523853655389,6.08883847063435
"LOC103051144_crovir-transcript-5969",4.94705951914719,4.89633613812927,4.53793749331737,5.84172988135003,5.14570648205947,5.35459857464792,4.89888884373154,4.02814327979528,4.42609095777114
"S100PBP_crovir-transcript-597",7.77676108781111,7.1039616386195,6.78814264082412,7.18906746279515,7.89458799986813,7.64750992005134,7.02610219702751,6.50988728725915,7.16675594492116
"LOC103048088_crovir-transcript-5970",3.93345898510746,3.12831535210855,4.53793749331737,3.12831535210855,3.12831535210855,3.73724641090161,4.14631467276123,3.12831535210855,3.67293531228728
"MYSM1_crovir-transcript-5971",7.4078858220075,7.30940767827937,6.27569850634574,7.94508469723487,8.17092063017585,7.35806740702723,6.74853399812374,7.18538322137699,8.0668263811309
"MYSM1_crovir-transcript-5972",3.12831535210855,3.76815187112384,3.8538298016991,4.03664056949698,4.3163707904675,4.16820341740058,4.27619605175038,4.38179143186989,5.66265134425095
"OMA1_crovir-transcript-5973",6.05849420985686,6.58857743659332,6.88836677403565,6.46378544915369,7.11504302305908,6.67405767648112,6.54156583473654,6.30485059184528,7.08840122055653
"LOC103054626_crovir-transcript-5974",8.04481185652703,7.67987564991085,3.64400471121938,3.77581124617969,3.12831535210855,4.45302589374117,3.12831535210855,4.02814327979528,5.00593221578014
"DAB1_crovir-transcript-5975",3.12831535210855,5.06899236095549,3.8538298016991,5.53247309039571,5.99920175205506,7.2718709140293,3.12831535210855,4.11097683329863,5.09444361401255
"USP24_crovir-transcript-5976",8.133721799218,7.66749986018235,6.63150074891306,7.61624338363293,7.84026270498374,7.81919889541919,6.8900978167672,6.60749293815122,7.62050247291918
"USP24_crovir-transcript-5977",6.33670518779333,5.38843722713681,5.25032128948478,5.41136352177607,5.9098859660848,4.16820341740058,6.38086018033137,5.91868206922835,7.95015860144846
"USP24_crovir-transcript-5978",3.12831535210855,3.58258617158208,3.64400471121938,3.12831535210855,3.12831535210855,3.12831535210855,3.80251297833904,3.12831535210855,4.65355566218785
"BSND_crovir-transcript-5979",3.12831535210855,3.12831535210855,4.75949878198965,3.12831535210855,3.12831535210855,3.12831535210855,4.79135218635824,4.43915633312759,3.89408462985608
"PCSK9_crovir-transcript-5980",8.79440057304384,10.7974331864128,3.12831535210855,3.77581124617969,4.51956200617705,4.45302589374117,3.51991189964798,3.12831535210855,6.1157533857427
"FYB2_crovir-transcript-5981",9.0183370036174,7.42430488622934,9.25309709658562,9.02414276984569,9.05105100820405,8.09453397160357,8.99243780873777,9.29942227544595,6.24307132790371
"PLPP3_crovir-transcript-5982",3.59715550425754,4.51659997244717,5.49676984301051,5.41136352177607,4.90656567911776,5.91870457974307,5.11823323645496,4.96342381702019,5.00593221578014
"C8B_crovir-transcript-5983",13.0178415976691,12.5005153861303,3.12831535210855,4.2321267594898,3.89216636070402,3.98331321376089,3.12831535210855,3.12831535210855,3.12831535210855
"C8A_crovir-transcript-5984",11.1847875085143,10.268377863966,3.12831535210855,3.77581124617969,3.89216636070402,3.12831535210855,3.12831535210855,3.12831535210855,3.51455605191961
"PRKAA2_crovir-transcript-5986",3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.68044254518653,3.7028813742992,3.51455605191961
"TTC22_crovir-transcript-5987",3.12831535210855,3.12831535210855,6.01935154887815,6.20490208446501,4.51956200617705,6.42905547685534,5.7635366231646,4.11097683329863,8.65970440553185
"TTC4_crovir-transcript-5988",7.23074121381099,7.32526953250418,8.46204393600965,8.2299108431819,7.84026270498374,7.34405630996188,8.92860013567141,6.54317466891529,7.55415479105049
"DHCR24_crovir-transcript-5989",5.95191836671891,7.12225365545541,9.90899802068474,6.20490208446501,5.87878600764227,6.40205217289992,9.41042227259276,7.32513236792497,6.1808578153988
"LOC103058655_crovir-transcript-599",7.2836257663067,6.91741733012441,4.69034152538841,6.27421954833013,6.2850160498841,5.56983400494164,4.86410300910824,4.85277554584445,5.48489036686452
"FAM151A_crovir-transcript-5990",5.41667346169877,6.94853918001978,5.15663822744249,3.12831535210855,3.12831535210855,3.12831535210855,4.93270588048961,5.59172542914396,3.12831535210855
"uknown_crovir-transcript-5991",3.12831535210855,5.79300400566128,4.14408243369286,5.20593690416076,5.60081150257988,6.02967442829235,4.44304563007347,3.7028813742992,3.51455605191961
"LSS_crovir-transcript-5992",3.12831535210855,3.58258617158208,3.12831535210855,3.12831535210855,3.12831535210855,3.73724641090161,3.12831535210855,3.53592809845547,3.12831535210855
"LEXM_crovir-transcript-5993",3.12831535210855,3.12831535210855,4.45295373177185,3.12831535210855,3.12831535210855,3.12831535210855,3.9045190549587,3.53592809845547,3.89408462985608
"ACOT11_crovir-transcript-5994",10.7185603119348,11.2400330832621,7.52506518031753,6.30763724800394,6.79295397473661,6.60489557111693,6.61074633147855,7.66259930979716,8.03593409115875
"HSPB11_crovir-transcript-5995",5.24129205450083,4.51659997244717,6.25423790974457,5.34640036387297,5.71178166836334,4.94568183283563,5.44650699415512,5.30160098049589,4.42609095777114
"TMEM59_crovir-transcript-5996",10.0760906666169,9.95939035839475,11.5667691501434,10.2686382835564,10.3368120410022,10.5204493862661,11.0375940937974,10.5861922084587,10.010160738692
"NDC1_crovir-transcript-5997",8.24875315096198,7.77522410857525,7.22003483969944,7.46321995833845,7.84026270498374,7.38568563694853,7.751431371995,7.61676278428335,7.25903054098484
"LOC103055557_crovir-transcript-6",4.15921980488054,5.83888019661031,6.45541487476042,7.74249195718442,7.39944501260611,6.95865749595828,8.06639654697042,7.87645571315859,6.52854786866621
"ZBTB8B_crovir-transcript-600",5.24129205450083,5.02802680138349,4.14408243369286,5.12953730782434,5.39277221624566,4.45302589374117,4.63070165393324,4.32097218294801,4.91063168627973
"TBXAS1_crovir-transcript-6000",3.12831535210855,3.12831535210855,5.82762720728959,4.76641774604019,5.29948809088695,5.09705383292134,5.74574951801917,5.91868206922835,6.67931790904959
"TCEANC2_crovir-transcript-6001",5.68375582620585,6.12338166616202,6.33818362473018,5.64355687123351,6.39789719855756,5.46655386725401,5.67219061720893,5.52488974836533,5.7347413279338
"LRRC42_crovir-transcript-6002",7.53681965681826,6.65315088746699,6.66423971118074,6.75658530958752,6.3312589698593,6.40205217289992,5.70946577896432,6.2786453543786,7.17940807980287
"YIPF1_crovir-transcript-6003",8.76379484089219,8.04757028861215,8.94130705342312,8.04641835608516,8.47570632184528,8.32557044980544,8.88177348996867,8.51769194922043,8.62093403556871
"DIO1_crovir-transcript-6004",9.32960368518648,8.61902939072566,4.53793749331737,8.70293385184505,7.14102213808571,8.62051553002894,3.68044254518653,3.53592809845547,8.224292746015
"LRP8_crovir-transcript-6008",3.12831535210855,3.76815187112384,3.12831535210855,4.03664056949698,3.12831535210855,4.16820341740058,3.51991189964798,3.53592809845547,3.51455605191961
"LOC103050286_crovir-transcript-6009",7.75822661863372,8.52625081225347,8.32133969063769,7.75452782871644,7.55224897676118,7.83928743419527,8.09406783566436,7.71187103323045,7.12157178731588
"CCDC28B_crovir-transcript-601",9.89029734390146,9.12527418998232,6.04469913519779,7.79004257304767,9.32669707639001,7.60118071455316,5.9607658091478,6.23839853204776,4.91063168627973
"SLC1A7_crovir-transcript-6010",3.12831535210855,3.58258617158208,3.12831535210855,3.77581124617969,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.67293531228728
"LOC103050530_crovir-transcript-6011",6.6655055380899,5.67110697734128,7.31546612171363,8.52487874007566,7.8481501928306,7.86890384158465,6.62990824028489,6.2653573755603,6.24307132790371
"CPT2_crovir-transcript-6012",6.65210340665281,7.16698650607821,6.54619014624811,6.13198007422487,5.99920175205506,6.25868993757038,6.70407182104774,6.99900876209835,7.04755399020173
"LOC103051655_crovir-transcript-6013",6.09894066076595,6.31223672019803,6.81750415411285,5.97361348634193,6.44063684368896,6.22817790036239,6.68589046854276,6.12506344894335,6.12901888695931
"ECHDC2_crovir-transcript-6014",7.14756399140196,6.00850680322713,4.25846164674008,6.70764315305142,6.54215608310397,6.31779667304954,4.39044902356647,4.32097218294801,6.96218288650423
"ZCCHC11_crovir-transcript-6016",7.80110789032005,7.81503006075048,7.95804639066725,7.88067258690956,7.35579215021627,7.79882581893535,7.77727951198592,7.78275032017124,8.62554975803962
"PODN_crovir-transcript-6017",3.12831535210855,3.12831535210855,3.64400471121938,4.65539979345766,3.12831535210855,3.12831535210855,3.99361402152016,4.11097683329863,4.5681825950668
"SCP2_crovir-transcript-6018",12.0541252965959,11.1640259411298,9.43593608948476,10.293559668887,9.61683518108029,9.65239575720151,9.13068618034782,9.10689635017632,9.70587162367648
"PRPF38A_crovir-transcript-6019",8.83324068063646,8.86073065764539,9.04366388349601,8.4893477126604,8.80207066081694,8.27488195865333,9.33422254083588,8.59579492645492,8.57871352401991
"DCDC2B_crovir-transcript-602",6.80515286571884,6.614760221887,6.83196116791854,7.40326756521789,6.79295397473661,7.43937677612647,6.65817498070828,6.4872530193123,6.55806452434206
"ZYG11B_crovir-transcript-6020",7.7706094356773,8.2141085773622,9.30811149227772,8.07547776006618,8.14555541779098,8.05214911017789,9.45508133750549,9.80353368214698,7.6389095505248
"GPX7_crovir-transcript-6021",3.12831535210855,4.51659997244717,4.75949878198965,5.12953730782434,4.05860235942908,4.16820341740058,4.49311157643331,3.82974291659607,4.61168589064662
"LOC103049822_crovir-transcript-6023",7.93912173812056,7.28528097300685,8.15398530120332,7.18906746279515,7.35579215021627,7.32990699876475,7.80267125882026,8.29679587292456,7.13462771428279
"NRDC_crovir-transcript-6024",8.9356378399578,9.20224191470985,9.08625713512031,8.34572555498931,9.09805788280871,8.93682085478286,9.02691800232283,8.81204596276253,8.32991253443794
"TXNDC12_crovir-transcript-6025",7.30935397266607,7.90734941218337,11.7800458694889,8.67790352511678,8.39730475833667,8.65489180805539,11.9901330923976,12.5879386754495,7.88999624976894
"CC2D1B_crovir-transcript-6026",8.08995304635117,7.47492961935514,7.32568786810184,7.92393275563244,7.53279045560448,8.21468015365823,6.80853697646258,7.38717737752223,7.28851399997486
"LOC103066303_crovir-transcript-6027",3.12831535210855,3.12831535210855,6.5284945560492,3.77581124617969,4.42297115126144,3.12831535210855,4.39044902356647,6.45260812939237,3.79339854382345
"ORC1_crovir-transcript-6028",3.12831535210855,3.12831535210855,4.69034152538841,3.12831535210855,4.3163707904675,3.73724641090161,4.21355269276106,5.03201430826801,4.26117114511745
"BTF3L4_crovir-transcript-6029",10.8619486922144,10.8787173463538,10.5211704354191,10.8033651163928,10.9600461122731,10.7953406156759,10.416785235283,11.0275688358851,10.2434099349922
"IL31RA_crovir-transcript-603",3.12831535210855,3.58258617158208,4.25846164674008,4.03664056949698,3.67155555030768,3.12831535210855,3.99361402152016,3.53592809845547,3.51455605191961
"ZFYVE9_crovir-transcript-6030",7.54405520518251,7.60397010183825,7.20902821156006,7.43355675868913,7.67268480622039,6.71836424877663,7.57595978518572,8.08145255681901,7.60654076356804
"OSBPL9_crovir-transcript-6031",7.99820916495036,7.90734941218337,7.805979656103,7.82470141132346,7.90218397460817,7.69239220396859,8.3762739160944,8.43511209398974,7.62050247291918
"EPS15_crovir-transcript-6032",9.091629199409,8.69101134626175,8.48497297729243,9.04875421973689,8.86166628756142,8.89429676839918,8.96087225433656,8.87819425063854,8.8432717632868
"FAF1_crovir-transcript-6033",4.25309102927022,3.76815187112384,5.3376935295051,4.76641774604019,3.67155555030768,4.94568183283563,5.94536403015171,5.71624042582767,4.87714082737206
"LOC103050604_crovir-transcript-6034",3.12831535210855,3.76815187112384,3.8538298016991,3.12831535210855,4.19664840275317,3.12831535210855,3.68044254518653,3.7028813742992,3.12831535210855
"RNF11_crovir-transcript-6035",5.90688557194222,6.40547291838229,7.32568786810184,6.54981411627953,5.34695698880603,5.71129510649823,7.38727946291815,7.80107595199358,6.25518989753761
"uknown_crovir-transcript-6036",4.25309102927022,3.12831535210855,4.45295373177185,4.86781871415872,5.56170530521437,5.56983400494164,4.33497663845049,3.12831535210855,5.44197542050881
"CDKN2C_crovir-transcript-6037",6.15749577925167,5.22077575540598,5.49676984301051,8.08503532486023,7.75891349182769,7.35806740702723,5.72772809795588,5.30160098049589,8.01143986616165
"ZC3H12A_crovir-transcript-604",6.99720020687019,6.8309470596091,6.18781562494532,7.9555452104462,8.77339315177438,8.37453583026998,6.51085159668023,6.57569828005324,7.17940807980287
"DMRTA2_crovir-transcript-6040",3.12831535210855,3.12831535210855,3.12831535210855,4.39329059483255,3.12831535210855,4.32098396834844,3.12831535210855,3.12831535210855,4.47559539248335
"LOC103067055_crovir-transcript-6041",6.15749577925167,5.74554133706542,6.69624154519714,6.01492525791358,5.63881822073815,6.16508851648895,7.02610219702751,7.23349636924395,6.03339908299419
"SUSD2_crovir-transcript-6042",3.12831535210855,4.02606034570417,6.49242621115505,4.53228281855095,3.12831535210855,8.26749291103176,5.53301611904874,7.77813219249771,4.06091330682609
"BEND5_crovir-transcript-6043",6.9433470613203,7.05718165541213,6.31766180790121,6.75658530958752,6.23720130111403,6.556841937172,5.81555382292613,6.25194260357326,6.21851592017821
"FOXD2_crovir-transcript-6046",3.12831535210855,3.76815187112384,4.01238094770446,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.7028813742992,3.79339854382345
"SPATA6_crovir-transcript-6047",5.73657282308038,6.614760221887,3.8538298016991,5.53247309039571,5.60081150257988,5.91870457974307,4.39044902356647,4.43915633312759,6.27911801824274
"SLC5A9_crovir-transcript-6048",3.93345898510746,3.76815187112384,5.88517045547471,3.77581124617969,4.51956200617705,6.69638347901851,6.10606778622911,7.19235625321837,6.91750505892753
"MKNK1_crovir-transcript-6049",5.03835961310694,5.61912163864746,5.79792776091978,4.39329059483255,4.42297115126144,3.12831535210855,6.35798268412232,5.86635696475655,5.75218427044697
"DNALI1_crovir-transcript-605",6.35343172925917,6.43523143984248,3.8538298016991,6.23998838752928,6.63688768071862,5.71129510649823,4.82828213651503,4.89078863211032,5.32819191437879
"ATPAF1_crovir-transcript-6050",8.15747491052428,7.26074128390253,7.71571734666956,9.10616232637413,8.77752503263504,8.20697486412596,7.86425615411324,6.88294444262497,9.87815917071611
"LOC103053486_crovir-transcript-6051",3.12831535210855,4.12816687305376,4.01238094770446,4.2321267594898,4.05860235942908,3.12831535210855,4.58672611979261,3.93567846558262,4.61168589064662
"PDZK1IP1_crovir-transcript-6052",4.55820239349117,3.12831535210855,8.01590240882369,6.05504527714344,4.60818549547854,3.12831535210855,7.82762249766984,9.17338326596925,8.28975327654205
"STIL_crovir-transcript-6053",4.55820239349117,5.69637253633204,4.69034152538841,5.47329128815131,6.16227988128539,5.75535976867757,4.54092766714308,4.64187494907213,5.27977266545674
"EFCAB14_crovir-transcript-6054",8.84205710353333,9.01499813189086,9.22069158722799,9.0438654220774,9.1877101204868,9.47783323640224,9.41316860751545,9.54041315752077,9.3054298404264
"LOC103051049_crovir-transcript-6055",3.12831535210855,6.73889178791375,3.12831535210855,3.77581124617969,3.12831535210855,7.14823380345369,3.12831535210855,3.53592809845547,3.12831535210855
"CMPK1_crovir-transcript-6056",6.09894066076595,6.97899733843052,9.60237995470363,6.82698244007953,6.90352128561024,7.06516295722735,9.95558435313667,10.1063516821784,6.93255350968638
"LOC103051283_crovir-transcript-6058",4.48993120330163,6.2631978046567,8.70011029791777,6.46378544915369,4.19664840275317,6.31779667304954,7.353272606701,7.99259795097048,7.49473957217606
"ARHGAP6_crovir-transcript-6059",3.12831535210855,3.76815187112384,3.12831535210855,3.12831535210855,3.89216636070402,4.16820341740058,3.12831535210855,3.12831535210855,4.80722849603487
"LOC103067332_crovir-transcript-606",3.12831535210855,3.12831535210855,6.16495695638278,3.77581124617969,3.12831535210855,3.12831535210855,5.74574951801917,5.45455032441754,4.65355566218785
"ARHGAP6_crovir-transcript-6061",3.12831535210855,4.21945648812805,3.64400471121938,4.2321267594898,3.12831535210855,3.12831535210855,3.12831535210855,3.53592809845547,4.26117114511745
"POMGNT1_crovir-transcript-6062",6.36996218030681,6.46437635845552,7.57729028364579,5.41136352177607,6.9335996497442,6.78234036719359,8.22809345653258,8.01238616077361,6.63389878359851
"LOC103059028_crovir-transcript-6063",4.48993120330163,5.18448452807813,3.64400471121938,3.77581124617969,3.89216636070402,4.16820341740058,3.68044254518653,3.12831535210855,4.19927457500298
"TSPAN1_crovir-transcript-6064",5.83645937712338,7.00881978074318,6.69624154519714,9.87349256733229,10.0204135652733,10.6396253017471,7.18939522900382,6.83909442002897,11.211319101513
"PIK3R3_crovir-transcript-6065",5.12344856376886,5.41954819654739,5.15663822744249,5.58915686029713,4.05860235942908,5.61864617361593,5.1744668413271,5.54753901737021,5.96084223779634
"uknown_crovir-transcript-6066",5.1639441560201,3.58258617158208,7.00767687312124,6.23998838752928,5.43705360263037,5.75535976867757,6.31108299677614,5.47841038294199,6.79927930398754
"LRRC41_crovir-transcript-6067",6.28529992059607,6.62767274308048,6.25423790974457,5.88710377109254,5.56170530521437,6.6513756744302,7.08954041814385,7.61676278428335,5.96084223779634
"DMBX1_crovir-transcript-6068",3.12831535210855,4.12816687305376,4.01238094770446,3.12831535210855,3.12831535210855,3.12831535210855,4.27619605175038,3.53592809845547,3.51455605191961
"RAD54L_crovir-transcript-6069",4.79588983643741,4.21945648812805,4.25846164674008,4.2321267594898,4.19664840275317,5.29484467027701,4.27619605175038,4.25611952014712,4.19927457500298
"uknown_crovir-transcript-607",10.1817044894153,9.84473879273233,7.98404771019011,10.1598997561766,10.7074899386319,10.3315688532394,7.39286972444746,7.68744626413451,8.9034153637591
"NSUN4_crovir-transcript-6070",10.7089565777934,9.87728773249248,9.94745662408836,9.32746891760925,9.58419274324661,9.24200110049581,9.13568363065004,8.98010692836797,9.95440608413921
"LOC103049652_crovir-transcript-6072",10.5752757400781,10.7432826130009,3.12831535210855,5.69585976574784,5.9098859660848,6.34644485132583,4.39044902356647,3.12831535210855,9.64581742901045
"LOC103049160_crovir-transcript-6073",7.11872885730869,7.1931704681947,6.63150074891306,7.40326756521789,6.4821222146534,6.76133277127794,6.91368375962569,6.35584198380393,6.30264587974126
"EIF2B3_crovir-transcript-6074",7.26621348900681,7.58435026597494,7.81325190837397,7.77830150684041,7.56188027329971,8.01731914769264,7.37603317133978,7.83259448522465,6.91750505892753
"BTBD19_crovir-transcript-6075",5.41667346169877,4.84908364854708,3.12831535210855,4.65539979345766,3.12831535210855,4.67608013262811,3.80251297833904,3.12831535210855,4.13285093466083
"PTCH2_crovir-transcript-6076",5.34930437798378,4.79989268755733,3.12831535210855,4.2321267594898,3.12831535210855,4.32098396834844,3.12831535210855,4.25611952014712,3.79339854382345
"RGS19_crovir-transcript-6077",5.60047432335567,5.2904414803244,5.37928902751063,5.69585976574784,4.51956200617705,5.71129510649823,5.67219061720893,5.65540925952932,5.91541426058843
"RPS8_crovir-transcript-6078",14.2911792048155,14.0612655576813,12.7499821992812,14.1223057391293,13.9816500591357,14.1843172134983,12.0848805441809,12.4065835649311,13.0813389475152
"GPBP1L1_crovir-transcript-6079",9.79516520119813,9.63708484280567,8.52534768091298,9.08251941391962,8.57876135623274,9.1242911861893,8.50805691666234,8.75685119866398,9.30686699597487
"YRDC_crovir-transcript-608",7.57263834919634,7.58435026597494,7.87014308868772,5.34640036387297,7.4522075065417,6.37452243102053,8.30408823559916,7.56405746310203,4.94322605725738
"BTBD19_crovir-transcript-6080",4.94705951914719,4.63855678798486,3.12831535210855,4.03664056949698,4.3163707904675,3.12831535210855,3.12831535210855,3.12831535210855,4.37409310725722
"IPP_crovir-transcript-6081",7.72679486199642,7.25246713265995,6.95587638705127,7.05892521924985,6.97756173131904,7.09897210903515,6.52116383058626,6.77534653966955,6.7910378415636
"PLK3_crovir-transcript-6082",7.41579934190549,6.6905316376819,4.82479482681804,4.2321267594898,4.90656567911776,5.16642184607714,4.79135218635824,4.73087038008897,6.77441050457254
"LOC103048039_crovir-transcript-6083",4.99354942486429,4.21945648812805,3.12831535210855,4.65539979345766,4.42297115126144,6.06477945842272,3.80251297833904,3.12831535210855,3.51455605191961
"TMEM69_crovir-transcript-6084",7.23969193281738,7.88615413114799,7.57729028364579,6.75658530958752,6.8254290245578,6.50710254482938,7.78154272423385,7.1571465567122,6.52854786866621
"LOC103050576_crovir-transcript-6085",5.62880682002124,5.59236149326784,5.29473783415675,6.01492525791358,6.30832734811688,5.71129510649823,6.59132226325408,6.25194260357326,6.27911801824274
"LOC103065853_crovir-transcript-6086",5.08162097592705,4.79989268755733,4.25846164674008,5.27806052858502,4.51956200617705,5.46655386725401,3.99361402152016,4.64187494907213,6.06139435252747
"LOC103048274_crovir-transcript-6087",3.93345898510746,4.51659997244717,3.12831535210855,3.12831535210855,4.19664840275317,3.12831535210855,3.12831535210855,3.53592809845547,4.06091330682609
"BEST4_crovir-transcript-6088",6.11873277652791,4.74856831236395,4.36043813789728,5.04825728113288,6.37603235102296,9.50947761348415,4.39044902356647,3.82974291659607,6.23084730238951
"PTCH2_crovir-transcript-6089",6.36996218030681,6.44987898270012,3.12831535210855,5.34640036387297,5.43705360263037,5.56983400494164,3.12831535210855,5.75533804307286,5.48489036686452
"FHL3_crovir-transcript-609",7.22173423374455,8.01377486935101,6.59798935210772,7.11615518541976,7.10187447492287,6.82344854390134,7.77727951198592,8.77084927446987,9.2836988539359
"LOC103063151_crovir-transcript-6090",7.42366946522111,7.73428490526366,8.25884286364136,7.88067258690956,7.17912776585622,8.17573470635441,8.45571511598757,8.62947811141604,8.53276340506389
"UROD_crovir-transcript-6091",8.58975361163479,8.60289381450543,9.2847903959148,9.24468185914901,9.27503831240034,9.0573490461899,9.05180703861272,8.75919367124305,8.8432717632868
"LOC103062906_crovir-transcript-6092",6.01683891447656,6.842046863413,7.11779075123539,5.58915686029713,6.05570642035027,6.88297040562809,6.1468620352546,6.58637584500229,7.55899687691313
"ZSWIM5_crovir-transcript-6093",4.79588983643741,4.94181738594047,4.36043813789728,5.93103416962432,5.99920175205506,6.48156220447566,4.54092766714308,4.25611952014712,6.14215972563194
"HECTD3_crovir-transcript-6094",8.37566336896276,7.959010679681,9.15646881647103,8.36937634727383,8.41863248569063,8.46774024336373,9.03228765295033,8.88678907199631,8.39084158797783
"MMACHC_crovir-transcript-6095",4.94705951914719,5.90495098598098,7.08201970243674,6.34028012877835,6.56161517761146,6.58107218377644,8.04528835268404,7.13559754396143,7.31167184634253
"TMEM53_crovir-transcript-6096",5.12344856376886,5.59236149326784,6.49242621115505,4.65539979345766,4.51956200617705,5.16642184607714,6.45813281681903,6.01775032811696,5.09444361401255
"AKR1A1_crovir-transcript-6097",7.47758422670249,7.57111992902677,9.50483519872808,7.3246232585642,7.707799289234,7.86890384158465,8.91315962743952,8.35682331710413,7.60185655074892
"TESK2_crovir-transcript-6098",6.46527577261188,6.37507383737214,6.87447307969508,6.13198007422487,5.74684931258736,6.67405767648112,7.08262907054217,6.87428160569089,7.67503120118486
"LOC103061551_crovir-transcript-6099",11.6617414396154,10.3304230168242,4.25846164674008,3.77581124617969,3.12831535210855,4.57021546471768,3.51991189964798,3.53592809845547,3.98204608287748
"DCX_crovir-transcript-61",3.12831535210855,3.12831535210855,3.64400471121938,3.77581124617969,3.12831535210855,3.12831535210855,3.68044254518653,3.12831535210855,3.67293531228728
"POU3F1_crovir-transcript-610",4.41696930720056,3.12831535210855,3.64400471121938,3.12831535210855,4.51956200617705,3.12831535210855,3.12831535210855,3.12831535210855,3.98204608287748
"NASP_crovir-transcript-6100",8.68103845933913,8.82501347073554,7.73116004039125,8.51784227495989,8.88099632755702,9.19606357983592,7.65711805141876,7.94808184481019,8.74489476982951
"LOC103048894_crovir-transcript-6101",3.12831535210855,4.12816687305376,3.12831535210855,4.39329059483255,3.12831535210855,3.12831535210855,3.12831535210855,3.7028813742992,4.06091330682609
"MUTYH_crovir-transcript-6102",5.92958505608011,5.61912163864746,5.05554362329905,6.20490208446501,5.63881822073815,5.75535976867757,4.14631467276123,4.38179143186989,6.24307132790371
"PRDX1_crovir-transcript-6103",6.35343172925917,5.67110697734128,8.63190480564165,5.93103416962432,5.99920175205506,6.71836424877663,8.02026444499471,7.09894560293539,8.09040362923209
"TOE1_crovir-transcript-6104",6.48055480924357,6.77411326703898,6.63150074891306,5.79480986965217,6.77643463078867,5.79805017984768,6.39216132755369,6.91707932989923,5.97565996817159
"LOC103048662_crovir-transcript-6106",6.11873277652791,5.18448452807813,4.36043813789728,7.01945892250784,6.58081087964492,6.69638347901851,3.9045190549587,4.59460978312036,5.7170729213013
"LOC103063251_crovir-transcript-6107",4.62245744450116,4.5792652090294,4.14408243369286,4.65539979345766,4.05860235942908,4.67608013262811,4.21355269276106,4.68723756578265,4.61168589064662
"LOC107326050_crovir-transcript-6108",3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.67155555030768,3.98331321376089,3.12831535210855,3.53592809845547,3.12831535210855
"LOC103063251_crovir-transcript-6109",3.12831535210855,5.06899236095549,4.53793749331737,4.86781871415872,4.83875209856851,4.77293706837412,4.96561367086628,4.81351930273366,5.46360550296803
"uknown_crovir-transcript-611",8.35937421105658,8.62543337808717,7.49822280781547,8.2299108431819,8.1066496040535,8.28223329480707,7.3066384654823,7.39323681164045,7.16675594492116
"LOC103063488_crovir-transcript-6110",5.76223482838451,5.81613344736288,6.39801557341379,5.34640036387297,5.03185026401192,5.46655386725401,7.10326376464905,6.67902396516273,5.30420633316866
"DMAP1_crovir-transcript-6111",5.90688557194222,7.28528097300685,6.88836677403565,6.20490208446501,6.46153160586772,6.0990222711947,6.35798268412232,6.60749293815122,6.32578696259923
"DMAP1_crovir-transcript-6112",4.79588983643741,5.35657652409402,6.06959369508241,4.76641774604019,5.29948809088695,4.67608013262811,6.00597129213883,5.67598980777843,5.64401607432665
"DPH2_crovir-transcript-6113",6.48055480924357,6.62767274308048,7.805979656103,6.46378544915369,6.41942862349796,5.71129510649823,7.733937486911,7.45246424203428,5.78641736612487
"LOC103067424_crovir-transcript-6114",3.12831535210855,5.5371949563594,3.12831535210855,4.65539979345766,4.76686024192147,4.67608013262811,3.51991189964798,3.82974291659607,8.54011680061437
"LOC103050350_crovir-transcript-6115",3.12831535210855,3.12831535210855,3.12831535210855,4.03664056949698,4.97079703398051,5.35459857464792,3.12831535210855,3.53592809845547,3.51455605191961
"SLC6A9_crovir-transcript-6116",3.12831535210855,5.86125725618442,7.06989449479874,6.01492525791358,5.52142975666658,5.23222538821936,7.50549980096179,6.82116980325973,6.39301435980139
